keq,kf,cbulk 0,steady state flux 0,cbulk 1,steady state flux 1,cbulk 2,steady state flux 2,cbulk 3,steady state flux 3,log10keq,log10kf
3.0888e-07,123280.0,0.1,-1.4283988884888163e-08,0.01,-7.622102863419855e-09,0.02,-9.698870900682996e-09,0.04,-1.1640171677589727e-08,-6.510210211384007,5.090892625710363
3.0888e-07,148500.0,0.1,-1.4327472724031675e-08,0.01,-7.70638492938847e-09,0.02,-9.77554905935535e-09,0.04,-1.1702140039893852e-08,-6.510210211384007,5.171726453653231
3.0888e-07,178860.0,0.1,-1.436761355903743e-08,0.01,-7.78577265370017e-09,0.02,-9.847181089502339e-09,0.04,-1.1759648842883051e-08,-6.510210211384007,5.252513226416275
3.0888e-07,215440.0,0.1,-1.4404647037785447e-08,0.01,-7.860389753622737e-09,0.02,-9.913984289410499e-09,0.04,-1.1812953970833393e-08,-6.510210211384007,5.333326340403454
3.0888e-07,259500.0,0.1,-1.4438798327322639e-08,0.01,-7.930379131107052e-09,0.02,-9.976184181041117e-09,0.04,-1.1862308098541925e-08,-6.510210211384007,5.414137362184476
3.0888e-07,312570.0,0.1,-1.4470281825424746e-08,0.01,-7.995899751822859e-09,0.02,-1.0034011455063995e-08,0.04,-1.1907958856555104e-08,-6.510210211384007,5.494947292750087
3.0888e-07,376490.0,0.1,-1.4499301007615643e-08,0.01,-8.057123545701913e-09,0.02,-1.0087699183965345e-08,0.04,-1.1950147272175457e-08,-6.510210211384007,5.575753445337528
0.00047149,977.01,0.1,-2.2040427581503004e-07,0.01,-4.686330085812098e-08,0.02,-7.450022650745103e-08,0.04,-1.1863486060259933e-07,-3.3265275139359303,2.989899008880076
3.0888e-07,453490.0,0.1,-1.4526048435495782e-08,0.01,-8.114232443741128e-09,0.02,-1.013748036227354e-08,0.04,-1.1989106583910472e-08,-6.510210211384007,5.656567714785965
3.0888e-07,546230.0,0.1,-1.4550706006256883e-08,0.01,-8.16741559230712e-09,0.02,-1.0183585776983965e-08,0.04,-1.202506133573481e-08,-6.510210211384007,5.737375548745249
3.0888e-07,657930.0,0.1,-1.4573445070669961e-08,0.01,-8.21686674796981e-09,0.02,-1.0226242219604465e-08,0.04,-1.2058226693012698e-08,-6.510210211384007,5.818179689615625
3.0888e-07,792480.0,0.1,-1.4594427020675135e-08,0.01,-8.262781946933833e-09,0.02,-1.0265670986146058e-08,0.04,-1.2088808008549987e-08,-6.510210211384007,5.898988310638381
3.0888e-07,954550.0,0.1,-1.4613803374022603e-08,0.01,-8.305357391358248e-09,0.02,-1.0302086671887223e-08,0.04,-1.2117000640744489e-08,-6.510210211384007,5.97979868197575
3.0888e-07,1149800.0,0.1,-1.4631716663150345e-08,0.01,-8.344787688037117e-09,0.02,-1.0335696253743833e-08,0.04,-1.2142989785545525e-08,-6.510210211384007,6.060622304309956
3.0888e-07,1384900.0,0.1,-1.464830070729534e-08,0.01,-8.381264229095412e-09,0.02,-1.0366698396667732e-08,0.04,-1.2166950649377197e-08,-6.510210211384007,6.141418415266088
3.0888e-07,1668100.0,0.1,-1.4663681177523846e-08,0.01,-8.414973970660406e-09,0.02,-1.0395282935142958e-08,0.04,-1.2189048597196347e-08,-6.510210211384007,6.222222082360713
3.0888e-07,2009200.0,0.1,-1.4677976203449841e-08,0.01,-8.446098283805115e-09,0.02,-1.042163072013213e-08,0.04,-1.2209439548033132e-08,-6.510210211384007,6.303023169487512
3.0888e-07,2420100.0,0.1,-1.4691297220012317e-08,0.01,-8.4748122561339e-09,0.02,-1.0445913319583696e-08,0.04,-1.2228269930326091e-08,-6.510210211384007,6.3838333116626265
0.00047149,1176.8,0.1,-2.2521014971209054e-07,0.01,-4.728398050428859e-08,0.02,-7.540794587372311e-08,0.04,-1.2053242275752968e-07,-3.3265275139359303,3.0707026597194735
3.0888e-07,2915100.0,0.1,-1.4703748823139618e-08,0.01,-8.501283952051069e-09,0.02,-1.046829320171275e-08,0.04,-1.2245677795610031e-08,-6.510210211384007,6.464653457449502
0.00047149,1417.5,0.1,-2.3007105032459657e-07,0.01,-4.769756497598283e-08,0.02,-7.630767209344197e-08,0.04,-1.2242972367504208e-07,-3.3265275139359303,3.1515230675649444
0.001,3593.8,0.1,-3.142542613585358e-07,0.01,-6.2455135342367e-08,0.02,-1.0106441264058796e-07,0.04,-1.640695863807702e-07,-3.0,3.5555539043496815
0.00047149,1707.4,0.1,-2.3497128228680595e-07,0.01,-4.8102784546797634e-08,0.02,-7.719642793524382e-08,0.04,-1.2432032795742417e-07,-3.3265275139359303,3.2323352770856544
2.5595e-07,1.0,0.1,-3.9584675350806255e-09,0.01,-1.1152774070062701e-09,0.02,-1.6303047964961307e-09,0.04,-2.3882955724919362e-09,-6.591844866113735,0.0
2.5595e-07,1.2045,0.1,-4.0442066260475e-09,0.01,-1.1334029984040613e-09,0.02,-1.6599144195479118e-09,0.04,-2.436033725151376e-09,-6.591844866113735,0.08080680433436215
2.5595e-07,1.4508,0.1,-4.135443932337806e-09,0.01,-1.1529367306821242e-09,0.02,-1.6917818808117572e-09,0.04,-2.487275298242857e-09,-6.591844866113735,0.16160754690839674
2.5595e-07,1.7475,0.1,-4.232356350477728e-09,0.01,-1.1739732164481848e-09,0.02,-1.7260549322320657e-09,0.04,-2.54222533431665e-09,-6.591844866113735,0.24241718441771903
2.5595e-07,2.1049,0.1,-4.335099501427159e-09,0.01,-1.1966126573777555e-09,0.02,-1.76288939246106e-09,0.04,-2.6010944297879724e-09,-6.591844866113735,0.32323146811477443
2.5595e-07,2.5354,0.1,-4.443803072392735e-09,0.01,-1.2209612584312872e-09,0.02,-1.8024494481335279e-09,0.04,-2.6640974862793773e-09,-6.591844866113735,0.4040464859922965
2.5595e-07,3.0539,0.1,-4.558566041957089e-09,0.01,-1.247131675471245e-09,0.02,-1.8449078584572e-09,0.04,-2.7314520083879513e-09,-6.591844866113735,0.48485481197409214
2.5595e-07,3.6784,0.1,-4.679451933272544e-09,0.01,-1.2752434835504077e-09,0.02,-1.8904460069023087e-09,0.04,-2.8033758749360174e-09,-6.591844866113735,0.5656589539252038
2.5595e-07,4.4306,0.1,-4.806484300521873e-09,0.01,-1.3054236466299913e-09,0.02,-1.9392537244927276e-09,0.04,-2.8800845079269347e-09,-6.591844866113735,0.6464625431631279
2.5595e-07,5.3367,0.1,-4.93964264903575e-09,0.01,-1.3378069605932614e-09,0.02,-1.991528797647563e-09,0.04,-2.9617873890019418e-09,-6.591844866113735,0.7272727898362743
0.00047149,2056.5,0.1,-2.3989425572018255e-07,0.01,-4.849846472974082e-08,0.02,-7.807133835073254e-08,0.04,-1.2619776465812056e-07,-3.3265275139359303,3.313128713845194
2.5595e-07,6.4281,0.1,-5.078859015037185e-09,0.01,-1.3725364274274566e-09,0.02,-2.047476059047902e-09,0.04,-3.0486839027169813e-09,-6.591844866113735,0.8080826243312539
2.5595e-07,7.7426,0.1,-5.224015437298516e-09,0.01,-1.4097635067448652e-09,0.02,-2.107305953266514e-09,0.04,-3.140958521444483e-09,-6.591844866113735,0.8888868232206528
2.5595e-07,9.326,0.1,-5.374942519646928e-09,0.01,-1.4496481760069213e-09,0.02,-2.1712324683834908e-09,0.04,-3.2387754105010087e-09,-6.591844866113735,0.9696954111184732
2.5595e-07,11.233,0.1,-5.531419261059704e-09,0.01,-1.4923587143580356e-09,0.02,-2.2394703372895456e-09,0.04,-3.3422725838553985e-09,-6.591844866113735,1.0504957588838553
2.5595e-07,13.53,0.1,-5.6931742775361596e-09,0.01,-1.5380711137499412e-09,0.02,-2.3122314374213565e-09,0.04,-3.451555809644674e-09,-6.591844866113735,1.131297796597623
2.5595e-07,16.298,0.1,-5.859888455069629e-09,0.01,-1.5869680123981672e-09,0.02,-2.3897203648423437e-09,0.04,-3.566692529007767e-09,-6.591844866113735,1.2121343134680171
2.5595e-07,19.63,0.1,-6.031199019775511e-09,0.01,-1.6392370453186275e-09,0.02,-2.4721292162469716e-09,0.04,-3.6877061007211583e-09,-6.591844866113735,1.2929202996000062
2.5595e-07,23.645,0.1,-6.2067048883093e-09,0.01,-1.6950685206522332e-09,0.02,-2.5596316908330636e-09,0.04,-3.814570714040253e-09,-6.591844866113735,1.373739318351445
2.5595e-07,28.48,0.1,-6.3859730914433466e-09,0.01,-1.7546523569203736e-09,0.02,-2.652376708784131e-09,0.04,-3.947207314881013e-09,-6.591844866113735,1.4545399849648188
2.5595e-07,34.305,0.1,-6.568545967663245e-09,0.01,-1.8181742677893171e-09,0.02,-2.750481824820691e-09,0.04,-4.085480861799417e-09,-6.591844866113735,1.5353574236624297
0.00047149,2477.1,0.1,-2.4482271000897016e-07,0.01,-4.8883538137484414e-08,0.02,-7.892966649657535e-08,0.04,-1.2805561522230067e-07,-3.3265275139359303,3.3939435393155746
2.5595e-07,41.32,0.1,-6.7539487456735375e-09,0.01,-1.8858112391435685e-09,0.02,-2.85402678472171e-09,0.04,-4.229199165628897e-09,-6.591844866113735,1.616160312847583
2.5595e-07,49.77,0.1,-6.941697083173728e-09,0.01,-1.9577264248314993e-09,0.02,-2.963047608372077e-09,0.04,-4.378113460026396e-09,-6.591844866113735,1.696967640744023
2.5595e-07,59.948,0.1,-7.131304101606368e-09,0.01,-2.03406366258906e-09,0.02,-3.077531590277706e-09,0.04,-4.531920751005616e-09,-6.591844866113735,1.7777746986366576
2.5595e-07,72.208,0.1,-7.322286486581538e-09,0.01,-2.114941878829279e-09,0.02,-3.1974135575848772e-09,0.04,-4.690267855238259e-09,-6.591844866113735,1.8585853161760706
2.5595e-07,86.975,0.1,-7.514169271529373e-09,0.01,-2.2004496944585985e-09,0.02,-3.322573645897535e-09,0.04,-4.852756913767323e-09,-6.591844866113735,1.9393944374196266
2.5595e-07,104.76,0.1,-7.706489069661531e-09,0.01,-2.2906405459802426e-09,0.02,-3.4528367352767575e-09,0.04,-5.018952076107363e-09,-6.591844866113735,2.0201954897531946
2.5595e-07,126.19,0.1,-7.898795652541145e-09,0.01,-2.3855285999129286e-09,0.02,-3.587973568516947e-09,0.04,-5.188386956766847e-09,-6.591844866113735,2.101024940352695
2.5595e-07,151.99,0.1,-8.090652001651513e-09,0.01,-2.485085672032002e-09,0.02,-3.727703439719931e-09,0.04,-5.360572440801238e-09,-6.591844866113735,2.1818150149994744
2.5595e-07,183.07,0.1,-8.281633122472338e-09,0.01,-2.589239270963888e-09,0.02,-3.871698261441301e-09,0.04,-5.535004399093396e-09,-6.591844866113735,2.262617181538574
2.5595e-07,220.51,0.1,-8.471324074903857e-09,0.01,-2.6978717932560697e-09,0.02,-4.0195877246874145e-09,0.04,-5.711170916255374e-09,-6.591844866113735,2.343428289252123
0.00047149,2983.6,0.1,-2.497389689742811e-07,0.01,-4.9257054133996264e-08,0.02,-7.976884762593673e-08,0.04,-1.2988760464409388e-07,-3.3265275139359303,3.474740598479892
2.5595e-07,265.61,0.1,-8.659317775648113e-09,0.01,-2.810820827253695e-09,0.02,-4.170965257847396e-09,0.04,-5.8885587090844405e-09,-6.591844866113735,2.4242444218370336
2.5595e-07,319.93,0.1,-8.845213108370235e-09,0.01,-2.927880466764635e-09,0.02,-4.325394458307073e-09,0.04,-6.066658492733545e-09,-6.591844866113735,2.5050549660096393
2.5595e-07,385.35,0.1,-9.028613825347772e-09,0.01,-3.0488035096132556e-09,0.02,-4.482415704135982e-09,0.04,-6.244969192905545e-09,-6.591844866113735,2.5858553633220276
2.5595e-07,464.16,0.1,-9.209128580370708e-09,0.01,-3.1733044171217742e-09,0.02,-4.641552674531056e-09,0.04,-6.4230010155547105e-09,-6.591844866113735,2.666667711458589
2.5595e-07,559.08,0.1,-9.386372250286104e-09,0.01,-3.3010628986830597e-09,0.02,-4.80231855133149e-09,0.04,-6.600277489353083e-09,-6.591844866113735,2.747473956495846
2.5595e-07,673.42,0.1,-9.559968527617862e-09,0.01,-3.4317280071557384e-09,0.02,-4.9642217232220685e-09,0.04,-6.7763367164561945e-09,-6.591844866113735,2.8282860104195406
2.5595e-07,811.13,0.1,-9.729553626618939e-09,0.01,-3.564922618376146e-09,0.02,-5.126770868455279e-09,0.04,-6.950732092681773e-09,-6.591844866113735,2.9090904642704833
2.5595e-07,977.01,0.1,-9.89478080346735e-09,0.01,-3.700248174812442e-09,0.02,-5.289479350634294e-09,0.04,-7.123032813574461e-09,-6.591844866113735,2.989899008880076
2.5595e-07,1176.8,0.1,-1.005532533129703e-08,0.01,-3.837289572978344e-09,0.02,-5.451868921394884e-09,0.04,-7.292824427079671e-09,-6.591844866113735,3.0707026597194735
2.5595e-07,1417.5,0.1,-1.0210889553473982e-08,0.01,-3.975620065339385e-09,0.02,-5.613472778240351e-09,0.04,-7.459709669038016e-09,-6.591844866113735,3.1515230675649444
0.00047149,3593.8,0.1,-2.5462521834864375e-07,0.01,-4.9618186100197e-08,0.02,-8.058651989718281e-08,0.04,-1.316876926958356e-07,-3.3265275139359303,3.5555539043496815
2.5595e-07,1707.4,0.1,-1.0361207647905589e-08,0.01,-4.114806066591102e-09,0.02,-5.773838074133191e-09,0.04,-7.62330972625174e-09,-6.591844866113735,3.2323352770856544
2.5595e-07,2056.5,0.1,-1.0506049790243581e-08,0.01,-4.254411753126977e-09,0.02,-5.932528008105887e-09,0.04,-7.783265997460052e-09,-6.591844866113735,3.313128713845194
2.5595e-07,2477.1,0.1,-1.0645225468315142e-08,0.01,-4.394003379436077e-09,0.02,-6.089123635778782e-09,0.04,-7.939242315129848e-09,-6.591844866113735,3.3939435393155746
2.5595e-07,2983.6,0.1,-1.07785857885336e-08,0.01,-4.53315324308044e-09,0.02,-6.243225547149253e-09,0.04,-8.090927543641362e-09,-6.591844866113735,3.474740598479892
2.5595e-07,3593.8,0.1,-1.0906024704756272e-08,0.01,-4.671443277590384e-09,0.02,-6.394455522460433e-09,0.04,-8.238038377282358e-09,-6.591844866113735,3.5555539043496815
2.5595e-07,4328.8,0.1,-1.1027479142579975e-08,0.01,-4.808468263486935e-09,0.02,-6.542458264903912e-09,0.04,-8.380322162114906e-09,-6.591844866113735,3.636367520924525
2.5595e-07,5214.0,0.1,-1.114292811445355e-08,0.01,-4.943838684759824e-09,0.02,-6.686903227622005e-09,0.04,-8.517559521029033e-09,-6.591844866113735,3.71717102683231
2.5595e-07,6280.3,0.1,-1.1252390904100747e-08,0.01,-5.0771832701714935e-09,0.02,-6.827486553679557e-09,0.04,-8.649566592689244e-09,-6.591844866113735,3.7979803897933566
2.5595e-07,7564.6,0.1,-1.1355924484394728e-08,0.01,-5.20815125969435e-09,0.02,-6.963933048470943e-09,0.04,-8.776196717772924e-09,-6.591844866113735,3.8787859683954786
2.5595e-07,9111.6,0.1,-1.1453620328354563e-08,0.01,-5.33641445995355e-09,0.02,-7.0959981156966195e-09,0.04,-8.897341455108261e-09,-6.591844866113735,3.9595946459255416
0.00047149,4328.8,0.1,-2.5946379406365523e-07,0.01,-4.996623620840307e-08,0.02,-8.138055105096852e-08,0.04,-1.3345016192301789e-07,-3.3265275139359303,3.636367520924525
2.5595e-07,10975.0,0.1,-1.1545600779361696e-08,0.01,-5.461669107129467e-09,0.02,-7.2234695297789085e-09,0.04,-9.012930843407183e-09,-6.591844866113735,4.040404528914159
2.5595e-07,13219.0,0.1,-1.163201513968419e-08,0.01,-5.583637567706191e-09,0.02,-7.346168926384467e-09,0.04,-9.12293290381691e-09,-6.591844866113735,4.12119860258469
2.5595e-07,15923.0,0.1,-1.1713035651747943e-08,0.01,-5.702069874868664e-09,0.02,-7.463952898382056e-09,0.04,-9.227352394912256e-09,-6.591844866113735,4.202024895104038
2.5595e-07,19179.0,0.1,-1.1788853457835158e-08,0.01,-5.816745072366144e-09,0.02,-7.57671359602572e-09,0.04,-9.326228906513735e-09,-6.591844866113735,4.282825959153527
2.5595e-07,23101.0,0.1,-1.1859674710064552e-08,0.01,-5.927472332791453e-09,0.02,-7.684378764810737e-09,0.04,-9.419634368025959e-09,-6.591844866113735,4.363630780112138
2.5595e-07,27826.0,0.1,-1.1925716847108893e-08,0.01,-6.034091792740495e-09,0.02,-7.786911194542415e-09,0.04,-9.50767010433571e-09,-6.591844866113735,4.444450780793918
2.5595e-07,33516.0,0.1,-1.1987205174103297e-08,0.01,-6.1364750603307145e-09,0.02,-7.88430757390033e-09,0.04,-9.59046356416843e-09,-6.591844866113735,4.5252521817486295
2.5595e-07,40370.0,0.1,-1.2044369742575055e-08,0.01,-6.234525334756776e-09,0.02,-7.976596798580282e-09,0.04,-9.668164845608938e-09,-6.591844866113735,4.606058749410314
2.5595e-07,48626.0,0.1,-1.2097442545851632e-08,0.01,-6.328177112988697e-09,0.02,-8.06383778377882e-09,0.04,-9.740943129130258e-09,-6.591844866113735,4.68686854574798
2.5595e-07,58570.0,0.1,-1.2146655113303899e-08,0.01,-6.417395460475921e-09,0.02,-8.146116882394948e-09,0.04,-9.80898315034627e-09,-6.591844866113735,4.76767522402796
0.00047149,5214.0,0.1,-2.6423747005358253e-07,0.01,-5.030063766852381e-08,0.02,-8.214906029229908e-08,0.04,-1.3516969906138136e-07,-3.3265275139359303,3.71717102683231
2.5595e-07,70548.0,0.1,-1.2192236403656114e-08,0.01,-6.50217485316812e-09,0.02,-8.22354499484163e-09,0.04,-9.87248177135981e-09,-6.591844866113735,4.8484847062367065
2.5595e-07,84975.0,0.1,-1.2234411076789617e-08,0.01,-6.5825376091408975e-09,0.02,-8.296254473484972e-09,0.04,-9.931644745803295e-09,-6.591844866113735,4.9292911732550975
2.5595e-07,102350.0,0.1,-1.2273398032928073e-08,0.01,-6.65853196221632e-09,0.02,-8.364395940466559e-09,0.04,-9.986683735161521e-09,-6.591844866113735,5.010087846998524
2.5595e-07,123280.0,0.1,-1.230940930364235e-08,0.01,-6.730229831793837e-09,0.02,-8.428135074821948e-09,0.04,-1.0037813589796847e-08,-6.591844866113735,5.090892625710363
2.5595e-07,148500.0,0.1,-1.2342649154894894e-08,0.01,-6.797724357212547e-09,0.02,-8.487649509502894e-09,0.04,-1.0085249936010647e-08,-6.591844866113735,5.171726453653231
2.5595e-07,178860.0,0.1,-1.2373313462421718e-08,0.01,-6.861127279816964e-09,0.02,-8.543125836317971e-09,0.04,-1.012920708897607e-08,-6.591844866113735,5.252513226416275
2.5595e-07,215440.0,0.1,-1.2401589297733377e-08,0.01,-6.92056623830961e-09,0.02,-8.594756839589816e-09,0.04,-1.016989624990339e-08,-6.591844866113735,5.333326340403454
2.5595e-07,259500.0,0.1,-1.2427654664722601e-08,0.01,-6.976182064952029e-09,0.02,-8.642738952175967e-09,0.04,-1.0207524036050357e-08,-6.591844866113735,5.414137362184476
2.5595e-07,312570.0,0.1,-1.2451678412748244e-08,0.01,-7.02812612939442e-09,0.02,-8.687269980288809e-09,0.04,-1.0242291246300174e-08,-6.591844866113735,5.494947292750087
2.5595e-07,376490.0,0.1,-1.2473820344533697e-08,0.01,-7.076557801954227e-09,0.02,-8.72854710795231e-09,0.04,-1.0274391924310604e-08,-6.591844866113735,5.575753445337528
0.00047149,6280.3,0.1,-2.6892973393432604e-07,0.01,-5.0620954516027816e-08,0.02,-8.289043458257915e-08,0.04,-1.368414668355861e-07,-3.3265275139359303,3.7979803897933566
2.5595e-07,453490.0,0.1,-1.2494231124397667e-08,0.01,-7.121642070111143e-09,0.02,-8.766765157152383e-09,0.04,-1.0304012638300767e-08,-6.591844866113735,5.656567714785965
2.5595e-07,546230.0,0.1,-1.2513052916830528e-08,0.01,-7.163547363703239e-09,0.02,-8.802115174612671e-09,0.04,-1.033133199347025e-08,-6.591844866113735,5.737375548745249
2.5595e-07,657930.0,0.1,-1.2530419391987879e-08,0.01,-7.202443558864233e-09,0.02,-8.834783187764606e-09,0.04,-1.0356520306132513e-08,-6.591844866113735,5.818179689615625
2.5595e-07,792480.0,0.1,-1.254645607328622e-08,0.01,-7.238500268537773e-09,0.02,-8.864949325163426e-09,0.04,-1.0379739359340489e-08,-6.591844866113735,5.898988310638381
2.5595e-07,954550.0,0.1,-1.2561281083138373e-08,0.01,-7.271885299714809e-09,0.02,-8.892787048736169e-09,0.04,-1.0401142583103586e-08,-6.591844866113735,5.97979868197575
2.5595e-07,1149800.0,0.1,-1.2575005144866647e-08,0.01,-7.3027633899138526e-09,0.02,-8.918462612838407e-09,0.04,-1.0420874862791554e-08,-6.591844866113735,6.060622304309956
2.5595e-07,1384900.0,0.1,-1.2587732166337462e-08,0.01,-7.331295143628389e-09,0.02,-8.942134748025193e-09,0.04,-1.0439073014586288e-08,-6.591844866113735,6.141418415266088
2.5595e-07,1668100.0,0.1,-1.2599560287909413e-08,0.01,-7.357636176610626e-09,0.02,-8.963954512413116e-09,0.04,-1.045586582441976e-08,-6.591844866113735,6.222222082360713
2.5595e-07,2009200.0,0.1,-1.2610581275728087e-08,0.01,-7.381936485443741e-09,0.02,-8.98406504284693e-09,0.04,-1.047137440244678e-08,-6.591844866113735,6.303023169487512
2.5595e-07,2420100.0,0.1,-1.2620881945059855e-08,0.01,-7.404339878148602e-09,0.02,-9.002601866014874e-09,0.04,-1.0485712717270944e-08,-6.591844866113735,6.3838333116626265
0.00047149,7564.6,0.1,-2.7352504041804697e-07,0.01,-5.0926879054434276e-08,0.02,-8.36033390882368e-08,0.04,-1.3846116355740794e-07,-3.3265275139359303,3.8787859683954786
0.00047149,9111.6,0.1,-2.7800903402701503e-07,0.01,-5.121822717904688e-08,0.02,-8.428672157482225e-08,0.04,-1.4002506865190384e-07,-3.3265275139359303,3.9595946459255416
0.001,4328.8,0.1,-3.1875775819808966e-07,0.01,-6.274748888221415e-08,0.02,-1.017526456629001e-07,0.04,-1.656434707800019e-07,-3.0,3.636367520924525
0.00047149,10975.0,0.1,-2.8236873456846294e-07,0.01,-5.149493181139025e-08,0.02,-8.493981085884146e-08,0.04,-1.4153007294467858e-07,-3.3265275139359303,4.040404528914159
2.121e-07,1.0,0.1,-3.6352097351184288e-09,0.01,-1.023498487868922e-09,0.02,-1.497243755306157e-09,0.04,-2.194370740754291e-09,-6.673459331483438,0.0
2.121e-07,1.2045,0.1,-3.7144203953013625e-09,0.01,-1.0406486849843247e-09,0.02,-1.5251887721881914e-09,0.04,-2.2391762660322126e-09,-6.673459331483438,0.08080680433436215
2.121e-07,1.4508,0.1,-3.7984726249514354e-09,0.01,-1.0591247804275835e-09,0.02,-1.5552474189134497e-09,0.04,-2.287210998397916e-09,-6.673459331483438,0.16160754690839674
2.121e-07,1.7475,0.1,-3.887480595503944e-09,0.01,-1.0790153763524753e-09,0.02,-1.5875553386146662e-09,0.04,-2.3386521933159413e-09,-6.673459331483438,0.24241718441771903
2.121e-07,2.1049,0.1,-3.9815339121982315e-09,0.01,-1.1004142735188639e-09,0.02,-1.6222549539944463e-09,0.04,-2.3936791955586283e-09,-6.673459331483438,0.32323146811477443
2.121e-07,2.5354,0.1,-4.080693785680671e-09,0.01,-1.1234208326623108e-09,0.02,-1.6594955237699133e-09,0.04,-2.452471763298494e-09,-6.673459331483438,0.4040464859922965
2.121e-07,3.0539,0.1,-4.184989359573788e-09,0.01,-1.1481403504709849e-09,0.02,-1.699433050791546e-09,0.04,-2.5152079581917746e-09,-6.673459331483438,0.48485481197409214
2.121e-07,3.6784,0.1,-4.294414367184233e-09,0.01,-1.1746844322651905e-09,0.02,-1.742229982351464e-09,0.04,-2.582061559508894e-09,-6.673459331483438,0.5656589539252038
2.121e-07,4.4306,0.1,-4.408924276912429e-09,0.01,-1.2031713381845833e-09,0.02,-1.7880546295353573e-09,0.04,-2.653198973314552e-09,-6.673459331483438,0.6464625431631279
2.121e-07,5.3367,0.1,-4.528434102010726e-09,0.01,-1.2337262645133968e-09,0.02,-1.837080224588934e-09,0.04,-2.7287756410563425e-09,-6.673459331483438,0.7272727898362743
0.00047149,13219.0,0.1,-2.8659268133220263e-07,0.01,-5.1757034779572e-08,0.02,-8.556210970420189e-08,0.04,-1.4297369345509565e-07,-3.3265275139359303,4.12119860258469
2.121e-07,6.4281,0.1,-4.652817049119879e-09,0.01,-1.2664815153701925e-09,0.02,-1.8894835307074026e-09,0.04,-2.8089319796567695e-09,-6.673459331483438,0.8080826243312539
2.121e-07,7.7426,0.1,-4.781904135547745e-09,0.01,-1.3015765039306126e-09,0.02,-1.9454429212553306e-09,0.04,-2.8937889295347756e-09,-6.673459331483438,0.8888868232206528
2.121e-07,9.326,0.1,-4.915484883903129e-09,0.01,-1.3391575101895226e-09,0.02,-2.0051358568988587e-09,0.04,-2.983443239423549e-09,-6.673459331483438,0.9696954111184732
2.121e-07,11.233,0.1,-5.053309165032669e-09,0.01,-1.3793771132527182e-09,0.02,-2.068735713479447e-09,0.04,-3.0779626538650072e-09,-6.673459331483438,1.0504957588838553
2.121e-07,13.53,0.1,-5.195090174936532e-09,0.01,-1.4223932066434267e-09,0.02,-2.1364079493398783e-09,0.04,-3.1773812187602317e-09,-6.673459331483438,1.131297796597623
2.121e-07,16.298,0.1,-5.340508492428847e-09,0.01,-1.4683675075910625e-09,0.02,-2.2083056546175266e-09,0.04,-3.281694960769968e-09,-6.673459331483438,1.2121343134680171
2.121e-07,19.63,0.1,-5.489217074403139e-09,0.01,-1.5174634801383762e-09,0.02,-2.284564578788765e-09,0.04,-3.3908581945068878e-09,-6.673459331483438,1.2929202996000062
2.121e-07,23.645,0.1,-5.640846983935056e-09,0.01,-1.56984361951309e-09,0.02,-2.3652978110233974e-09,0.04,-3.504780728197971e-09,-6.673459331483438,1.373739318351445
2.121e-07,28.48,0.1,-5.7950135784217225e-09,0.01,-1.6256660794993077e-09,0.02,-2.450590341761382e-09,0.04,-3.6233261970588578e-09,-6.673459331483438,1.4545399849648188
2.121e-07,34.305,0.1,-5.951322817928109e-09,0.01,-1.6850806846578324e-09,0.02,-2.5404937938455737e-09,0.04,-3.7463116998433256e-09,-6.673459331483438,1.5353574236624297
0.00047149,15923.0,0.1,-2.9067103403376494e-07,0.01,-5.200467745629067e-08,0.02,-8.6153382733071e-08,0.04,-1.4435407310670426e-07,-3.3265275139359303,4.202024895104038
2.121e-07,41.32,0.1,-6.109377335988961e-09,0.01,-1.7482244301608222e-09,0.02,-2.6350216434582822e-09,0.04,-3.873508844772339e-09,-6.673459331483438,1.616160312847583
2.121e-07,49.77,0.1,-6.268781887748692e-09,0.01,-1.8152166447969374e-09,0.02,-2.734145245494469e-09,0.04,-4.004646211758518e-09,-6.673459331483438,1.696967640744023
2.121e-07,59.948,0.1,-6.4291478141217614e-09,0.01,-1.8861540499346244e-09,0.02,-2.837790952942521e-09,0.04,-4.139413143072974e-09,-6.673459331483438,1.7777746986366576
2.121e-07,72.208,0.1,-6.590096251152936e-09,0.01,-1.961105990801446e-09,0.02,-2.9458385456410756e-09,0.04,-4.2774646735475995e-09,-6.673459331483438,1.8585853161760706
2.121e-07,86.975,0.1,-6.751259896518534e-09,0.01,-2.0401101269853546e-09,0.02,-3.0581210919258037e-09,0.04,-4.418427337960725e-09,-6.673459331483438,1.9393944374196266
2.121e-07,104.76,0.1,-6.9122833306037895e-09,0.01,-2.12316884598712e-09,0.02,-3.174426264962994e-09,0.04,-4.5619055142478505e-09,-6.673459331483438,2.0201954897531946
2.121e-07,126.19,0.1,-7.0728220409468765e-09,0.01,-2.2102466049035768e-09,0.02,-3.2944990202082737e-09,0.04,-4.707487945659617e-09,-6.673459331483438,2.101024940352695
2.121e-07,151.99,0.1,-7.232540481559342e-09,0.01,-2.3012683284453906e-09,0.02,-3.4180454586340496e-09,0.04,-4.854754070770419e-09,-6.673459331483438,2.1818150149994744
2.121e-07,183.07,0.1,-7.3911096194088625e-09,0.01,-2.3961189067267277e-09,0.02,-3.544737625309713e-09,0.04,-5.003279825343036e-09,-6.673459331483438,2.262617181538574
